date,lowest_price,median_price,highest_price
2019-08-30,23.8,54.24,55.0
2019-08-31,23.8,54.24,55.0
2019-09-01,23.8,54.24,55.0
2019-09-02,23.8,54.24,55.0
2019-09-03,23.8,54.24,55.0
2019-09-04,23.8,54.24,55.0
2019-09-05,23.8,54.24,55.0
2019-09-06,23.8,54.24,55.0
2019-09-07,23.8,54.24,55.0
2019-09-08,23.8,54.24,55.0
2019-09-09,23.8,54.24,55.0
2019-09-10,23.8,54.24,55.0
2019-09-11,23.8,54.24,55.0
2019-09-12,23.8,54.24,55.0
2019-09-13,23.8,54.24,55.0
2019-09-14,23.8,54.24,55.0
2019-09-15,23.8,54.24,55.0
2019-09-16,23.8,54.24,55.0
2019-09-17,23.8,54.24,55.0
2019-09-18,23.8,54.24,55.0
2019-09-19,23.8,54.24,55.0
2019-09-20,23.8,54.24,55.0
2019-09-21,23.8,54.24,55.0
2019-09-22,23.8,54.24,55.0
2019-09-23,23.8,54.24,55.0
2019-09-24,23.8,54.24,55.0
2019-09-25,23.8,54.24,55.0
2019-09-26,23.8,54.24,55.0
2019-09-27,23.8,54.24,55.0
2019-09-28,23.8,54.24,55.0
2019-09-29,23.8,54.24,55.0
2019-09-30,23.8,54.24,55.0
2019-10-01,23.8,54.24,55.0
2019-10-02,23.8,54.24,55.0
2019-10-03,23.8,54.24,55.0
2019-10-04,23.8,54.24,55.0
2019-10-05,23.8,54.24,55.0
2019-10-06,23.8,54.24,55.0
2019-10-07,23.8,54.24,55.0
2019-10-08,23.8,54.24,55.0
2019-10-09,23.8,54.24,55.0
2019-10-10,23.8,54.24,55.0
2019-10-11,23.8,54.24,55.0
2019-10-12,23.8,54.24,55.0
2019-10-13,23.8,54.24,55.0
2019-10-14,23.8,54.24,55.0
2019-10-15,23.8,54.24,55.0
2019-10-16,23.8,54.24,55.0
2019-10-17,23.8,54.24,55.0
2019-10-18,23.8,54.24,55.0
2019-10-19,23.8,54.24,55.0
2019-10-20,23.8,54.24,55.0
2019-10-21,23.8,54.24,55.0
2019-10-22,23.8,54.24,55.0
2019-10-23,23.8,54.24,55.0
2019-10-24,23.8,54.24,55.0
2019-10-25,23.8,54.24,55.0
2019-10-26,23.8,54.24,55.0
2019-10-27,23.8,54.24,55.0
2019-10-28,23.8,54.24,55.0
2019-10-29,23.8,54.24,55.0
2019-10-30,23.8,54.24,55.0
2019-10-31,23.8,54.24,55.0
2019-11-01,23.8,54.24,55.0
2019-11-02,23.8,54.24,55.0
2019-11-03,23.8,54.24,55.0
2019-11-04,23.8,54.24,55.0
2019-11-05,23.8,54.24,55.0
2019-11-06,23.8,54.24,55.0
2019-11-07,23.8,54.24,55.0
2019-11-08,23.8,54.24,55.0
2019-11-09,23.8,54.24,55.0
2019-11-10,23.8,54.24,55.0
2019-11-11,23.8,54.24,55.0
2019-11-12,23.8,54.24,55.0
2019-11-13,23.8,54.24,55.0
2019-11-14,23.8,54.24,55.0
2019-11-15,23.8,54.24,55.0
2019-11-16,23.8,54.24,55.0
2019-11-17,23.8,54.24,55.0
2019-11-18,23.8,54.24,55.0
2019-11-19,23.8,54.24,55.0
2019-11-20,23.8,54.24,55.0
2019-11-21,23.8,54.24,55.0
2019-11-22,23.8,54.24,55.0
2019-11-23,23.8,54.24,55.0
2019-11-24,23.8,54.24,55.0
2019-11-25,23.8,54.24,55.0
2019-11-26,23.8,54.24,55.0
2019-11-27,23.8,54.24,55.0
2019-11-28,23.8,54.24,55.0
2019-11-29,23.8,54.24,55.0
2019-11-30,23.8,54.24,55.0
2019-12-01,23.8,54.24,55.0
2019-12-02,23.8,54.24,55.0
2019-12-03,23.8,54.24,55.0
2019-12-04,23.8,54.24,55.0
2019-12-05,25.0,25.0,25.0
2019-12-06,24.4,39.620000000000005,40.0
2019-12-07,24.4,39.620000000000005,40.0
2019-12-08,24.4,39.620000000000005,40.0
2019-12-09,24.4,39.620000000000005,40.0
2019-12-10,24.4,39.620000000000005,40.0
2019-12-11,24.4,39.620000000000005,40.0
2019-12-12,24.4,39.620000000000005,40.0
2019-12-13,24.4,39.620000000000005,40.0
2019-12-14,24.4,39.620000000000005,40.0
2019-12-15,24.4,39.620000000000005,40.0
2019-12-16,24.4,39.620000000000005,40.0
2019-12-17,24.4,39.620000000000005,40.0
2019-12-18,24.4,39.620000000000005,40.0
2019-12-19,24.4,39.620000000000005,40.0
2019-12-20,24.4,39.620000000000005,40.0
2019-12-21,24.4,39.620000000000005,40.0
2019-12-22,24.4,39.620000000000005,40.0
2019-12-23,24.4,39.620000000000005,40.0
2019-12-24,24.4,39.620000000000005,40.0
2019-12-25,24.4,39.620000000000005,40.0
2019-12-26,24.4,39.620000000000005,40.0
2019-12-27,24.4,39.620000000000005,40.0
2019-12-28,24.4,39.620000000000005,40.0
2019-12-29,24.4,39.620000000000005,40.0
2019-12-30,24.4,39.620000000000005,40.0
2019-12-31,24.4,39.620000000000005,40.0
2020-01-01,24.4,39.620000000000005,40.0
2020-01-02,24.4,39.620000000000005,40.0
2020-01-03,24.4,39.620000000000005,40.0
2020-01-04,24.4,39.620000000000005,40.0
2020-01-05,24.4,39.620000000000005,40.0
2020-01-06,24.4,39.620000000000005,40.0
2020-01-07,24.4,39.620000000000005,40.0
2020-01-08,24.4,39.620000000000005,40.0
2020-01-09,24.4,39.620000000000005,40.0
2020-01-10,24.4,39.620000000000005,40.0
2020-01-11,24.4,39.620000000000005,40.0
2020-01-12,24.4,39.620000000000005,40.0
2020-01-13,24.4,39.620000000000005,40.0
2020-01-14,24.4,39.620000000000005,40.0
2020-01-15,24.4,39.620000000000005,40.0
2020-01-16,24.4,39.620000000000005,40.0
2020-01-17,24.4,39.620000000000005,40.0
2020-01-18,24.4,39.620000000000005,40.0
2020-01-19,24.4,39.620000000000005,40.0
2020-01-20,24.4,39.620000000000005,40.0
2020-01-21,24.4,39.620000000000005,40.0
2020-01-22,24.4,39.620000000000005,40.0
2020-01-23,24.4,39.620000000000005,40.0
2020-01-24,24.4,39.620000000000005,40.0
2020-01-25,24.4,39.620000000000005,40.0
2020-01-26,24.4,39.620000000000005,40.0
2020-01-27,24.4,39.620000000000005,40.0
2020-01-28,24.4,39.620000000000005,40.0
2020-01-29,24.4,39.620000000000005,40.0
2020-01-30,24.4,39.620000000000005,40.0
2020-01-31,24.4,39.620000000000005,40.0
2020-02-01,24.4,39.620000000000005,40.0
2020-02-02,24.4,39.620000000000005,40.0
2020-02-03,24.4,39.620000000000005,40.0
2020-02-04,24.4,39.620000000000005,40.0
2020-02-05,24.4,39.620000000000005,40.0
2020-02-06,24.4,39.620000000000005,40.0
2020-02-07,24.4,39.620000000000005,40.0
2020-02-08,24.4,39.620000000000005,40.0
2020-02-09,24.4,39.620000000000005,40.0
2020-02-10,24.4,39.620000000000005,40.0
2020-02-11,24.4,39.620000000000005,40.0
2020-02-12,24.4,39.620000000000005,40.0
2020-02-13,24.4,39.620000000000005,40.0
2020-02-14,24.4,39.620000000000005,40.0
2020-02-15,24.4,39.620000000000005,40.0
2020-02-16,24.4,39.620000000000005,40.0
2020-02-17,24.4,39.620000000000005,40.0
2020-02-18,24.4,39.620000000000005,40.0
2020-02-19,24.4,39.620000000000005,40.0
2020-02-20,24.4,39.620000000000005,40.0
2020-02-21,24.4,39.620000000000005,40.0
2020-02-22,24.4,39.620000000000005,40.0
2020-02-23,24.4,39.620000000000005,40.0
2020-02-24,24.4,39.620000000000005,40.0
2020-02-25,24.4,39.620000000000005,40.0
2020-02-26,24.4,39.620000000000005,40.0
2020-02-27,24.4,39.620000000000005,40.0
2020-02-28,24.4,39.620000000000005,40.0
2020-02-29,24.4,39.620000000000005,40.0
2020-03-01,24.4,39.620000000000005,40.0
2020-03-02,24.4,39.620000000000005,40.0
2020-03-03,24.4,39.620000000000005,40.0
2020-03-04,24.4,39.620000000000005,40.0
2020-03-05,24.4,39.620000000000005,40.0
2020-03-06,24.4,39.620000000000005,40.0
2020-03-07,24.4,39.620000000000005,40.0
2020-03-08,24.4,39.620000000000005,40.0
2020-03-09,24.4,39.620000000000005,40.0
2020-03-10,24.4,39.620000000000005,40.0
2020-03-11,24.4,39.620000000000005,40.0
2020-03-12,24.4,39.620000000000005,40.0
2020-03-13,24.4,39.620000000000005,40.0
2020-03-14,24.4,39.620000000000005,40.0
2020-03-15,24.4,39.620000000000005,40.0
2020-03-16,24.4,39.620000000000005,40.0
2020-03-17,24.4,39.620000000000005,40.0
2020-03-18,24.4,39.620000000000005,40.0
2020-03-19,24.4,39.620000000000005,40.0
2020-03-20,24.4,39.620000000000005,40.0
2020-03-21,24.4,39.620000000000005,40.0
2020-03-22,24.4,39.620000000000005,40.0
2020-03-23,24.4,39.620000000000005,40.0
2020-03-24,24.4,39.620000000000005,40.0
2020-03-25,16.62,16.62,16.62
2020-03-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-03-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-03-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-03-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-03-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-03-31,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-04-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-05-31,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-06-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-07-31,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-08-31,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-09-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-10-31,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-09,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-10,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-11,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-12,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-13,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-14,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-15,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-16,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-17,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-18,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-19,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-20,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-21,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-22,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-23,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-24,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-25,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-26,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-27,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-28,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-29,21.80666666666667,31.953333333333333,32.20666666666667
2020-11-30,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-01,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-02,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-03,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-04,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-05,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-06,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-07,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-08,21.80666666666667,31.953333333333333,32.20666666666667
2020-12-09,21.80666666666667,31.953333333333333,32.20666666666667
